Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
222,28,Male,Hat,Accessories,68,North Carolina,4,Magenta,Summer,4.4,1,Store Pickup,1,1,6,Bank Transfer,4.0
223,47,Male,Gloves,Accessories,94,New York,4,Gray,Spring,4.5,1,2-Day Shipping,1,1,14,PayPal,26.0
224,20,Male,Pants,Clothing,41,Wyoming,2,Turquoise,Spring,4.8,1,Free Shipping,1,1,34,PayPal,1.0
225,63,Male,Socks,Clothing,83,South Dakota,1,Beige,Summer,2.9,1,Free Shipping,1,1,12,Cash,4.0
226,25,Male,Jacket,Outerwear,22,Arkansas,2,Olive,Spring,3.2,1,Next Day Air,1,1,11,Bank Transfer,1.0
227,29,Male,Shoes,Footwear,74,Texas,3,Violet,Spring,3.3,1,Free Shipping,1,1,5,PayPal,12.0
228,50,Male,Jeans,Clothing,90,Rhode Island,2,Turquoise,Winter,4.2,1,Standard,1,1,25,Venmo,26.0
229,18,Male,Socks,Clothing,79,New Hampshire,2,White,Spring,2.9,1,Store Pickup,1,1,11,Credit Card,1.0
230,70,Male,Sandals,Footwear,28,Ohio,1,Silver,Spring,4.6,1,Next Day Air,1,1,27,PayPal,4.0
231,66,Male,Scarf,Accessories,88,Utah,3,Olive,Fall,4.1,1,Standard,1,1,43,Credit Card,1.0
232,28,Male,Blouse,Clothing,26,Tennessee,2,Blue,Spring,3.1,1,2-Day Shipping,1,1,18,Debit Card,4.0
233,54,Male,Jewelry,Accessories,27,Hawaii,3,Purple,Winter,4.2,1,Express,1,1,32,Bank Transfer,26.0
234,19,Male,Sweater,Clothing,83,Arizona,4,Yellow,Fall,4.5,1,Next Day Air,1,1,27,Bank Transfer,4.0
235,20,Male,Gloves,Accessories,39,South Dakota,1,Silver,Summer,3.7,1,Next Day Air,1,1,24,Credit Card,52.0
236,43,Male,Sunglasses,Accessories,89,New Jersey,2,Cyan,Winter,3.7,1,Free Shipping,1,1,31,Debit Card,4.0
237,38,Male,Coat,Outerwear,68,North Dakota,3,Green,Winter,3.4,1,Next Day Air,1,1,39,PayPal,26.0
238,50,Male,Dress,Clothing,90,Iowa,2,Beige,Summer,3.0,1,Store Pickup,1,1,36,Debit Card,26.0
239,64,Male,Skirt,Clothing,34,Ohio,2,Peach,Fall,4.2,1,Free Shipping,1,1,5,Cash,1.0
240,49,Male,Pants,Clothing,51,Vermont,3,Yellow,Summer,2.9,1,Express,1,1,47,Credit Card,26.0
241,47,Male,Sweater,Clothing,45,Montana,4,Turquoise,Winter,3.5,1,Free Shipping,1,1,29,Bank Transfer,26.0
242,36,Male,Hoodie,Clothing,88,Delaware,2,Peach,Winter,4.1,1,Free Shipping,1,1,43,Venmo,26.0
243,55,Male,Coat,Outerwear,85,New York,3,Gray,Summer,4.3,1,Store Pickup,1,1,40,Debit Card,4.0
244,25,Male,Jewelry,Accessories,100,Kentucky,2,Olive,Winter,2.8,1,2-Day Shipping,1,1,4,Debit Card,12.0
245,53,Male,Belt,Accessories,42,Oregon,1,Indigo,Spring,4.9,1,2-Day Shipping,1,1,39,PayPal,52.0
246,49,Male,Sandals,Footwear,53,Rhode Island,3,Charcoal,Summer,3.3,1,Next Day Air,1,1,45,Venmo,26.0
247,35,Male,Sunglasses,Accessories,86,Nevada,4,Beige,Spring,3.2,1,Express,1,1,20,Venmo,26.0
248,29,Male,Sweater,Clothing,66,Montana,4,Brown,Spring,4.4,1,Standard,1,1,14,Debit Card,52.0
249,47,Male,Belt,Accessories,100,Pennsylvania,2,Blue,Winter,4.8,1,Express,1,1,33,PayPal,52.0
250,53,Male,Handbag,Accessories,47,Alaska,1,Teal,Fall,4.2,1,Standard,1,1,18,Credit Card,1.0
251,33,Male,Skirt,Clothing,25,Mississippi,3,Black,Fall,4.0,1,Express,1,1,9,Bank Transfer,52.0
252,21,Male,Handbag,Accessories,51,Wyoming,4,Gold,Winter,2.5,1,Standard,1,1,34,PayPal,1.0
253,32,Male,Shorts,Clothing,41,Delaware,2,Violet,Summer,3.9,1,Free Shipping,1,1,33,Venmo,26.0
254,52,Male,Boots,Footwear,73,Oklahoma,3,Cyan,Winter,4.9,1,2-Day Shipping,1,1,15,Bank Transfer,26.0
255,67,Male,Sunglasses,Accessories,42,Indiana,2,White,Winter,3.5,1,Store Pickup,1,1,4,PayPal,26.0
256,43,Male,Scarf,Accessories,20,Maryland,2,Charcoal,Spring,4.2,1,Free Shipping,1,1,25,Debit Card,1.0
257,58,Male,Jewelry,Accessories,30,South Dakota,4,Violet,Spring,4.7,1,Express,1,1,20,Credit Card,4.0
258,20,Male,Handbag,Accessories,53,West Virginia,2,Red,Summer,4.5,1,Express,1,1,5,Credit Card,4.0
259,61,Male,Gloves,Accessories,74,Alabama,1,Lavender,Spring,2.8,1,Express,1,1,16,Cash,4.0
260,32,Male,Jeans,Clothing,57,Louisiana,2,Gold,Fall,2.9,1,Standard,1,1,13,Debit Card,1.0
261,38,Male,Hat,Accessories,57,Montana,1,Red,Winter,3.2,1,2-Day Shipping,1,1,11,Credit Card,4.0
262,21,Male,Jeans,Clothing,77,California,3,Magenta,Winter,4.9,1,Standard,1,1,21,Credit Card,1.0
263,37,Male,Pants,Clothing,40,Hawaii,2,Teal,Summer,3.8,1,Next Day Air,1,1,6,Debit Card,1.0
264,27,Male,Shorts,Clothing,46,Iowa,2,Purple,Summer,4.3,1,Store Pickup,1,1,29,Venmo,12.0
265,36,Male,Pants,Clothing,78,Colorado,1,Charcoal,Fall,3.9,1,Store Pickup,1,1,15,Cash,1.0
266,32,Male,Backpack,Accessories,59,Michigan,2,Gray,Spring,3.2,1,2-Day Shipping,1,1,17,Bank Transfer,26.0
267,51,Male,Jewelry,Accessories,75,Louisiana,3,White,Summer,3.1,1,Express,1,1,32,Credit Card,52.0
268,64,Male,Sweater,Clothing,54,Maryland,2,Olive,Spring,3.9,1,2-Day Shipping,1,1,42,Venmo,1.0
269,68,Male,Shoes,Footwear,42,Georgia,2,Charcoal,Spring,2.6,1,Store Pickup,1,1,21,Cash,12.0
270,68,Male,Blouse,Clothing,44,Georgia,2,Charcoal,Winter,3.3,1,Next Day Air,1,1,9,Cash,26.0
271,33,Male,Jeans,Clothing,52,North Dakota,4,Orange,Fall,4.6,1,Free Shipping,1,1,16,Bank Transfer,1.0
272,65,Male,Sunglasses,Accessories,69,Maryland,4,Yellow,Summer,4.6,1,Express,1,1,42,Credit Card,26.0
273,48,Male,Jewelry,Accessories,26,Oregon,2,Beige,Summer,4.4,1,2-Day Shipping,1,1,37,Debit Card,26.0
274,69,Male,Coat,Outerwear,33,North Dakota,1,Silver,Spring,4.2,1,Express,1,1,32,Debit Card,4.0
275,59,Male,Jewelry,Accessories,32,Maryland,2,Indigo,Spring,3.0,1,Express,1,1,28,Cash,26.0
276,48,Male,Backpack,Accessories,85,Virginia,4,Lavender,Winter,4.0,1,Express,1,1,13,Credit Card,52.0
277,25,Male,Skirt,Clothing,30,South Dakota,4,Turquoise,Fall,3.5,1,Express,1,1,11,Bank Transfer,26.0
278,29,Male,Shirt,Clothing,29,Georgia,2,Green,Winter,3.0,1,Store Pickup,1,1,36,Bank Transfer,26.0
279,57,Male,Sweater,Clothing,95,Hawaii,2,Orange,Spring,3.7,1,Express,1,1,23,Debit Card,1.0
280,23,Male,Sneakers,Footwear,69,Arkansas,3,Turquoise,Summer,4.0,1,Standard,1,1,37,Bank Transfer,12.0
281,45,Male,Sandals,Footwear,69,Montana,1,Cyan,Fall,4.2,1,2-Day Shipping,1,1,21,Cash,26.0
282,38,Male,Belt,Accessories,61,Oklahoma,4,Charcoal,Spring,2.5,1,Standard,1,1,22,Debit Card,26.0
283,21,Male,Skirt,Clothing,94,Minnesota,2,Teal,Summer,3.0,1,2-Day Shipping,1,1,9,Cash,12.0
284,32,Male,Sweater,Clothing,30,Montana,1,Maroon,Fall,3.2,1,Next Day Air,1,1,16,Venmo,1.0
285,63,Male,Skirt,Clothing,45,Ohio,2,Red,Summer,3.5,1,Standard,1,1,4,PayPal,4.0
286,29,Male,Handbag,Accessories,39,Kentucky,4,Yellow,Summer,4.8,1,Express,1,1,3,Debit Card,26.0
287,27,Male,Jewelry,Accessories,51,Nebraska,3,Gray,Summer,2.6,1,Store Pickup,1,1,6,Debit Card,1.0
288,56,Male,Scarf,Accessories,37,Delaware,3,Blue,Spring,3.4,1,2-Day Shipping,1,1,18,Venmo,26.0
289,30,Male,T-shirt,Clothing,62,North Carolina,2,Lavender,Winter,3.7,1,2-Day Shipping,1,1,34,Venmo,26.0
290,49,Male,Coat,Outerwear,85,New York,2,Yellow,Fall,4.5,1,2-Day Shipping,1,1,26,Credit Card,12.0
291,58,Male,T-shirt,Clothing,33,Colorado,2,Indigo,Winter,3.7,1,Standard,1,1,50,PayPal,52.0
292,57,Male,Dress,Clothing,26,Delaware,4,Violet,Fall,3.3,1,Next Day Air,1,1,40,Bank Transfer,12.0
293,60,Male,Shoes,Footwear,99,Utah,2,Green,Spring,4.7,1,Free Shipping,1,1,24,Cash,4.0
294,69,Male,Handbag,Accessories,39,Connecticut,2,White,Spring,2.7,1,Express,1,1,33,PayPal,1.0
295,70,Male,Skirt,Clothing,20,New Jersey,2,Gold,Spring,4.6,1,Store Pickup,1,1,19,Credit Card,4.0
296,53,Male,Sunglasses,Accessories,42,West Virginia,2,Indigo,Winter,2.7,1,Store Pickup,1,1,24,Credit Card,4.0
297,25,Male,Sandals,Footwear,74,Indiana,1,Lavender,Spring,4.8,1,2-Day Shipping,1,1,19,Credit Card,52.0
298,48,Male,Shoes,Footwear,26,Delaware,4,Purple,Summer,4.4,1,Standard,1,1,4,Credit Card,26.0
299,69,Male,T-shirt,Clothing,53,Maryland,2,Lavender,Winter,4.0,1,Standard,1,1,11,Venmo,4.0
300,25,Male,Sneakers,Footwear,80,Pennsylvania,2,Maroon,Summer,3.2,1,Next Day Air,1,1,28,PayPal,26.0
301,29,Male,Hat,Accessories,98,Iowa,2,Teal,Spring,4.4,1,Store Pickup,1,1,24,PayPal,52.0
302,46,Male,Skirt,Clothing,95,Pennsylvania,2,Green,Spring,3.8,1,Standard,1,1,25,Credit Card,4.0
303,37,Male,Sweater,Clothing,44,Delaware,3,Olive,Summer,3.6,1,Express,1,1,27,Bank Transfer,4.0
304,20,Male,Sandals,Footwear,60,Oregon,2,Turquoise,Summer,3.3,1,Next Day Air,1,1,49,Venmo,52.0
305,40,Male,Dress,Clothing,84,Oregon,2,Green,Winter,3.4,1,Next Day Air,1,1,45,Credit Card,26.0
306,60,Male,Sweater,Clothing,59,Utah,2,Teal,Fall,3.5,1,2-Day Shipping,1,1,26,PayPal,1.0
307,26,Male,Jacket,Outerwear,49,North Dakota,1,White,Summer,3.6,1,Express,1,1,4,Cash,1.0
308,29,Male,Gloves,Accessories,32,Florida,2,Orange,Winter,3.2,1,Free Shipping,1,1,3,Credit Card,4.0
309,66,Male,Handbag,Accessories,29,Maryland,2,Beige,Fall,3.7,1,Standard,1,1,45,Venmo,26.0
310,66,Male,Dress,Clothing,22,Minnesota,2,Yellow,Spring,4.5,1,Standard,1,1,21,Cash,26.0
311,56,Male,Pants,Clothing,85,Montana,2,Charcoal,Winter,4.6,1,Standard,1,1,50,Cash,26.0
312,69,Male,Jeans,Clothing,52,Rhode Island,3,Silver,Winter,4.1,1,Store Pickup,1,1,19,Bank Transfer,12.0
313,38,Male,Pants,Clothing,89,Massachusetts,3,Green,Spring,3.4,1,Next Day Air,1,1,6,PayPal,1.0
314,42,Male,Dress,Clothing,77,Vermont,2,Pink,Spring,3.7,1,Express,1,1,50,Credit Card,4.0
315,30,Male,Pants,Clothing,24,New Jersey,2,Purple,Summer,3.3,1,Store Pickup,1,1,17,Debit Card,4.0
316,66,Male,Jewelry,Accessories,24,Wisconsin,4,Orange,Spring,4.5,1,Express,1,1,24,Debit Card,1.0
317,36,Male,Handbag,Accessories,22,California,2,Charcoal,Fall,3.3,1,Free Shipping,1,1,46,Venmo,12.0
318,58,Male,Sweater,Clothing,82,West Virginia,3,Teal,Fall,4.3,1,Standard,1,1,42,Cash,4.0
319,45,Male,Backpack,Accessories,67,South Dakota,2,Beige,Winter,2.5,1,Standard,1,1,10,Cash,1.0
320,47,Male,Shorts,Clothing,74,Maine,4,White,Spring,2.6,1,Standard,1,1,1,Cash,4.0
321,66,Male,Jewelry,Accessories,72,Kansas,3,White,Summer,4.9,1,Standard,1,1,28,Debit Card,4.0
322,41,Male,Sneakers,Footwear,36,Vermont,3,Orange,Summer,4.7,1,Free Shipping,1,1,48,Debit Card,4.0
323,41,Male,Belt,Accessories,95,Tennessee,1,Cyan,Winter,3.0,1,Standard,1,1,47,Credit Card,12.0
324,66,Male,Hoodie,Clothing,78,Tennessee,2,Orange,Winter,3.5,1,Next Day Air,1,1,29,PayPal,26.0
325,37,Male,Shirt,Clothing,82,Wyoming,2,Olive,Summer,4.8,1,Standard,1,1,37,Venmo,4.0
326,70,Male,Pants,Clothing,70,Vermont,2,Charcoal,Winter,4.3,1,Free Shipping,1,1,38,Debit Card,1.0
327,62,Male,Scarf,Accessories,41,New Jersey,2,White,Fall,3.2,1,Store Pickup,1,1,48,Bank Transfer,52.0
328,61,Male,Coat,Outerwear,42,Iowa,2,Teal,Summer,3.1,1,Free Shipping,1,1,36,PayPal,52.0
329,48,Male,Coat,Outerwear,50,Florida,2,Yellow,Fall,2.8,1,Free Shipping,1,1,9,Credit Card,52.0
330,70,Male,Socks,Clothing,31,Nevada,1,White,Summer,2.9,1,2-Day Shipping,1,1,34,Bank Transfer,12.0
331,46,Male,Sweater,Clothing,51,North Dakota,2,Beige,Winter,3.8,1,Express,1,1,43,Venmo,26.0
332,31,Male,Shirt,Clothing,98,Florida,3,Beige,Fall,3.3,1,Store Pickup,1,1,46,PayPal,4.0
333,19,Male,Shirt,Clothing,86,New York,2,Maroon,Winter,2.8,1,2-Day Shipping,1,1,5,Credit Card,12.0
334,39,Male,Sweater,Clothing,64,Alaska,2,Teal,Winter,4.5,1,Standard,1,1,15,Bank Transfer,26.0
335,41,Male,Blouse,Clothing,46,Kansas,2,Lavender,Fall,2.6,1,Next Day Air,1,1,30,Credit Card,1.0
336,20,Male,Sweater,Clothing,85,Oregon,3,Maroon,Spring,3.7,1,Standard,1,1,44,Venmo,4.0
337,36,Male,Hat,Accessories,81,Rhode Island,1,Orange,Fall,4.4,1,Express,1,1,16,PayPal,1.0
338,32,Male,Sweater,Clothing,59,New Mexico,2,Cyan,Winter,4.3,1,2-Day Shipping,1,1,16,Bank Transfer,1.0
339,69,Male,Hoodie,Clothing,79,Massachusetts,2,Silver,Winter,3.5,1,Express,1,1,16,Cash,52.0
340,40,Male,Shorts,Clothing,33,Pennsylvania,2,Teal,Spring,3.8,1,2-Day Shipping,1,1,21,Credit Card,4.0
341,40,Male,Shorts,Clothing,47,New Jersey,3,Blue,Summer,3.5,1,Express,1,1,39,Venmo,4.0
342,20,Male,Hat,Accessories,20,Utah,1,Blue,Summer,4.6,1,Store Pickup,1,1,40,Debit Card,26.0
343,64,Male,Coat,Outerwear,36,Kentucky,2,Olive,Spring,2.6,1,Next Day Air,1,1,48,Credit Card,4.0
344,27,Male,Sandals,Footwear,39,Nebraska,2,Purple,Summer,4.4,1,Next Day Air,1,1,26,Venmo,12.0
345,24,Male,Skirt,Clothing,71,Virginia,2,Charcoal,Winter,4.0,1,Standard,1,1,46,Debit Card,12.0
346,48,Male,Shoes,Footwear,59,Wyoming,1,Olive,Winter,4.4,1,Next Day Air,1,1,27,Bank Transfer,1.0
347,49,Male,Jeans,Clothing,50,New Mexico,3,Violet,Spring,4.7,1,Next Day Air,1,1,5,Cash,52.0
348,36,Male,Sandals,Footwear,41,Oregon,3,Red,Fall,3.9,1,Store Pickup,1,1,43,PayPal,26.0
349,56,Male,Blouse,Clothing,59,South Carolina,2,Beige,Fall,2.7,1,Free Shipping,1,1,17,PayPal,26.0
350,37,Male,Hat,Accessories,87,Arizona,2,Green,Winter,3.7,1,2-Day Shipping,1,1,3,Bank Transfer,26.0
351,42,Male,Sweater,Clothing,68,Kentucky,2,Violet,Spring,2.6,1,2-Day Shipping,1,1,47,Bank Transfer,26.0
352,28,Male,Skirt,Clothing,90,New York,2,Teal,Winter,3.9,1,Standard,1,1,24,Debit Card,26.0
353,27,Male,Jeans,Clothing,71,Texas,4,Yellow,Fall,4.9,1,Next Day Air,1,1,12,Cash,4.0
354,63,Male,Sneakers,Footwear,64,Missouri,3,Yellow,Fall,4.1,1,Store Pickup,1,1,35,Debit Card,12.0
355,58,Male,Jewelry,Accessories,76,Pennsylvania,1,Olive,Fall,3.0,1,Free Shipping,1,1,42,Venmo,52.0
356,37,Male,Jewelry,Accessories,42,Oregon,4,Magenta,Fall,4.1,1,2-Day Shipping,1,1,1,PayPal,4.0
357,56,Male,Pants,Clothing,80,Nevada,3,Black,Spring,3.8,1,Standard,1,1,27,Cash,52.0
358,18,Male,Belt,Accessories,56,Arkansas,2,Olive,Spring,4.0,1,Standard,1,1,16,Credit Card,26.0
359,48,Male,Hat,Accessories,25,Minnesota,4,Magenta,Summer,3.6,1,Express,1,1,36,Credit Card,4.0
360,31,Male,Sneakers,Footwear,74,Georgia,2,Olive,Winter,3.0,1,Store Pickup,1,1,30,Credit Card,4.0
361,51,Male,Pants,Clothing,30,Rhode Island,2,Teal,Summer,3.0,1,Standard,1,1,18,Debit Card,26.0
362,65,Male,T-shirt,Clothing,96,Nevada,2,White,Spring,2.6,1,Free Shipping,1,1,45,Cash,1.0
363,53,Male,Sneakers,Footwear,64,Texas,2,Charcoal,Fall,3.4,1,Free Shipping,1,1,1,Venmo,26.0
364,55,Male,Shorts,Clothing,88,Florida,3,Yellow,Winter,3.1,1,Free Shipping,1,1,42,Bank Transfer,26.0
365,62,Male,Shoes,Footwear,88,North Dakota,3,Charcoal,Summer,3.0,1,Free Shipping,1,1,7,Venmo,4.0
366,55,Male,Gloves,Accessories,88,West Virginia,4,Gray,Summer,3.7,1,Standard,1,1,50,PayPal,4.0
367,64,Male,Socks,Clothing,36,Nebraska,2,Turquoise,Spring,3.5,1,Store Pickup,1,1,37,Venmo,26.0
368,52,Male,Dress,Clothing,40,Tennessee,4,Cyan,Spring,2.8,1,Store Pickup,1,1,18,Bank Transfer,12.0
369,24,Male,Handbag,Accessories,39,Oklahoma,2,Charcoal,Spring,4.5,1,Standard,1,1,29,Cash,12.0
370,38,Male,Belt,Accessories,40,Wisconsin,2,Silver,Summer,3.3,1,Store Pickup,1,1,45,PayPal,4.0
371,59,Male,Scarf,Accessories,34,Oregon,2,Olive,Winter,3.4,1,Express,1,1,13,PayPal,52.0
372,27,Male,Sneakers,Footwear,83,North Carolina,1,Pink,Winter,3.2,1,2-Day Shipping,1,1,47,PayPal,12.0
373,24,Male,Sweater,Clothing,85,Pennsylvania,3,Orange,Summer,3.7,1,Standard,1,1,7,Debit Card,52.0
374,23,Male,Coat,Outerwear,27,North Dakota,3,White,Summer,4.6,1,Express,1,1,11,Venmo,26.0
375,69,Male,Jewelry,Accessories,78,Ohio,1,Purple,Spring,5.0,1,Store Pickup,1,1,39,Bank Transfer,12.0
376,59,Male,Sunglasses,Accessories,32,Oklahoma,2,Olive,Summer,4.4,1,Standard,1,1,6,Debit Card,4.0
377,51,Male,Shoes,Footwear,51,South Carolina,1,Gray,Fall,4.9,1,Express,1,1,2,Venmo,26.0
378,63,Male,Scarf,Accessories,32,Maine,2,Silver,Spring,4.1,1,Standard,1,1,39,Credit Card,4.0
379,54,Male,Dress,Clothing,62,Nevada,3,Orange,Winter,4.9,1,Next Day Air,1,1,23,Credit Card,12.0
380,32,Male,T-shirt,Clothing,29,Montana,1,Magenta,Fall,4.7,1,2-Day Shipping,1,1,46,Debit Card,26.0
381,39,Male,Backpack,Accessories,69,New Hampshire,4,Beige,Fall,3.0,1,Store Pickup,1,1,19,Bank Transfer,52.0
382,66,Male,Jewelry,Accessories,25,Maine,3,Lavender,Winter,3.4,1,Store Pickup,1,1,3,Credit Card,4.0
383,28,Male,Jeans,Clothing,76,California,2,Peach,Winter,3.2,1,Store Pickup,1,1,47,PayPal,4.0
384,50,Male,Sunglasses,Accessories,77,West Virginia,1,Magenta,Fall,3.8,1,Standard,1,1,6,PayPal,4.0
385,70,Male,Sweater,Clothing,33,California,2,Beige,Fall,4.5,1,2-Day Shipping,1,1,6,Venmo,1.0
386,67,Male,Shorts,Clothing,93,West Virginia,1,Yellow,Fall,2.7,1,Next Day Air,1,1,12,Credit Card,26.0
387,64,Male,Jewelry,Accessories,39,Louisiana,3,Brown,Spring,3.4,1,Express,1,1,40,PayPal,4.0
388,45,Male,Coat,Outerwear,93,Georgia,3,Silver,Summer,4.6,1,Store Pickup,1,1,38,PayPal,26.0
389,22,Male,Handbag,Accessories,82,Washington,2,Orange,Summer,2.7,1,Store Pickup,1,1,10,PayPal,4.0
390,27,Male,Boots,Footwear,42,Virginia,3,Purple,Spring,4.2,1,Standard,1,1,28,Bank Transfer,12.0
391,25,Male,Gloves,Accessories,71,Indiana,2,Indigo,Winter,3.2,1,2-Day Shipping,1,1,19,PayPal,1.0
392,37,Male,Sweater,Clothing,86,Minnesota,3,Gray,Spring,4.8,1,Standard,1,1,25,Cash,26.0
393,26,Male,T-shirt,Clothing,82,Idaho,4,Black,Spring,3.3,1,Next Day Air,1,1,38,Credit Card,1.0
394,33,Male,Shoes,Footwear,65,Vermont,3,Maroon,Fall,4.2,1,Standard,1,1,6,PayPal,26.0
395,43,Male,Scarf,Accessories,29,North Dakota,2,Beige,Spring,4.8,1,Store Pickup,1,1,7,Debit Card,26.0
396,37,Male,Sneakers,Footwear,65,Rhode Island,3,Brown,Winter,4.9,1,Store Pickup,1,1,2,PayPal,1.0
397,46,Male,Dress,Clothing,88,South Carolina,1,Black,Fall,3.9,1,Standard,1,1,24,Bank Transfer,1.0
398,22,Male,Belt,Accessories,46,Mississippi,2,Indigo,Fall,3.0,1,Free Shipping,1,1,26,Cash,1.0
399,20,Male,Boots,Footwear,67,Montana,1,Silver,Winter,4.6,1,Free Shipping,1,1,25,Debit Card,4.0
400,60,Male,Scarf,Accessories,35,Idaho,3,Blue,Fall,3.5,1,2-Day Shipping,1,1,10,Debit Card,12.0
401,39,Male,Boots,Footwear,66,Utah,2,Green,Winter,4.8,1,Free Shipping,1,1,14,PayPal,26.0
402,43,Male,T-shirt,Clothing,91,Oklahoma,3,Orange,Fall,4.8,1,Standard,1,1,21,Cash,4.0
403,31,Male,Backpack,Accessories,78,California,3,Cyan,Fall,3.0,1,Express,1,1,26,PayPal,12.0
404,19,Male,Sneakers,Footwear,45,Nevada,2,Orange,Winter,4.5,1,Next Day Air,1,1,12,Bank Transfer,1.0
405,35,Male,T-shirt,Clothing,93,Delaware,2,Indigo,Spring,4.8,1,Store Pickup,1,1,11,Credit Card,12.0
406,41,Male,Jeans,Clothing,74,South Carolina,1,Silver,Summer,3.8,1,Standard,1,1,15,Cash,1.0
407,52,Male,Gloves,Accessories,55,Maryland,2,Peach,Spring,4.6,1,Express,1,1,13,Cash,12.0
408,45,Male,Hoodie,Clothing,76,North Carolina,4,Teal,Spring,3.1,1,Next Day Air,1,1,5,Credit Card,26.0
409,34,Male,Sneakers,Footwear,66,Alabama,3,White,Spring,3.4,1,Express,1,1,36,Cash,26.0
410,35,Male,Shorts,Clothing,51,Minnesota,2,Brown,Winter,3.3,1,2-Day Shipping,1,1,32,Bank Transfer,12.0
411,29,Male,Sweater,Clothing,26,Virginia,3,Lavender,Spring,4.8,1,2-Day Shipping,1,1,1,Credit Card,4.0
412,59,Male,Jeans,Clothing,29,Michigan,2,Indigo,Summer,2.8,1,Express,1,1,15,PayPal,1.0
413,24,Male,Jacket,Outerwear,74,Maine,2,Yellow,Summer,3.1,1,Store Pickup,1,1,3,Bank Transfer,52.0
414,70,Male,Jewelry,Accessories,99,Nevada,1,White,Summer,4.6,1,Free Shipping,1,1,48,Cash,12.0
415,29,Male,Backpack,Accessories,88,Wyoming,3,Violet,Winter,2.6,1,Store Pickup,1,1,30,Debit Card,52.0
416,67,Male,Coat,Outerwear,31,Connecticut,2,Lavender,Winter,2.6,1,Express,1,1,40,Bank Transfer,12.0
417,36,Male,Belt,Accessories,55,Oregon,3,Olive,Spring,3.8,1,Free Shipping,1,1,24,Bank Transfer,26.0
418,23,Male,Sandals,Footwear,81,Mississippi,3,Beige,Fall,4.5,1,Free Shipping,1,1,48,Debit Card,4.0
419,18,Male,Sweater,Clothing,73,Illinois,3,Purple,Spring,3.0,1,Standard,1,1,27,Venmo,26.0
420,53,Male,Shorts,Clothing,91,Utah,1,Teal,Winter,3.8,1,Free Shipping,1,1,14,Credit Card,4.0
421,32,Male,Socks,Clothing,54,North Carolina,1,Peach,Spring,3.8,1,Free Shipping,1,1,18,Debit Card,26.0
422,38,Male,Shirt,Clothing,40,Kentucky,2,Violet,Winter,3.5,1,Standard,1,1,48,Cash,26.0
423,47,Male,Pants,Clothing,59,Minnesota,2,Purple,Fall,3.1,1,Store Pickup,1,1,32,Debit Card,1.0
424,46,Male,Scarf,Accessories,26,New York,3,Teal,Spring,3.0,1,Store Pickup,1,1,21,Credit Card,26.0
425,66,Male,Sweater,Clothing,23,Illinois,2,Gold,Winter,4.3,1,Standard,1,1,42,PayPal,26.0
426,40,Male,Jeans,Clothing,87,North Dakota,1,Teal,Winter,3.3,1,Store Pickup,1,1,4,Credit Card,4.0
427,43,Male,Pants,Clothing,71,Louisiana,2,Violet,Winter,4.7,1,Express,1,1,19,Credit Card,4.0
428,58,Male,Backpack,Accessories,91,Illinois,3,Black,Winter,4.5,1,Store Pickup,1,1,6,Credit Card,4.0
429,21,Male,Coat,Outerwear,64,Wyoming,4,Gold,Winter,2.9,1,Free Shipping,1,1,2,Debit Card,26.0
430,42,Male,Sandals,Footwear,94,Washington,2,Gold,Winter,4.1,1,2-Day Shipping,1,1,21,Cash,26.0
431,24,Male,Shirt,Clothing,40,Texas,2,Brown,Summer,3.5,1,Store Pickup,1,1,40,Debit Card,1.0
432,43,Male,Hat,Accessories,76,New Hampshire,3,Cyan,Winter,3.4,1,Store Pickup,1,1,33,Cash,26.0
433,47,Male,Shirt,Clothing,86,Indiana,1,Indigo,Fall,3.3,1,Free Shipping,1,1,26,Venmo,52.0
434,49,Male,Skirt,Clothing,92,Alabama,2,Orange,Fall,3.2,1,Store Pickup,1,1,23,Credit Card,26.0
435,50,Male,Shoes,Footwear,52,Oklahoma,3,Pink,Spring,4.0,1,Store Pickup,1,1,39,PayPal,4.0
436,51,Male,Coat,Outerwear,28,Montana,4,Olive,Winter,3.6,1,Next Day Air,1,1,42,Bank Transfer,12.0
437,40,Male,Pants,Clothing,46,Tennessee,3,Cyan,Summer,4.6,1,Free Shipping,1,1,41,Bank Transfer,52.0
438,45,Male,Jewelry,Accessories,50,New Mexico,2,Peach,Summer,2.6,1,Next Day Air,1,1,41,PayPal,1.0
439,52,Male,Belt,Accessories,23,Iowa,2,Turquoise,Winter,4.3,1,Express,1,1,12,Credit Card,26.0
440,62,Male,Jacket,Outerwear,50,Idaho,2,Turquoise,Summer,3.4,1,Free Shipping,1,1,31,Cash,12.0
441,20,Male,Shirt,Clothing,89,Oklahoma,4,Maroon,Winter,3.5,1,Store Pickup,1,1,34,Debit Card,26.0
442,43,Male,Hoodie,Clothing,81,Florida,2,Maroon,Winter,4.2,1,Standard,1,1,32,Credit Card,1.0
443,29,Male,Sunglasses,Accessories,69,Michigan,2,Olive,Fall,3.8,1,Store Pickup,1,1,31,Credit Card,4.0
